Year,Month,Date,Tsunami,Latitude,Longitude,Focal Depth (km),Magnitude,Deaths,Injuries,Country
1907,5.0,25.0,,18.0,120.0,,,,,PHILIPPINES
1907,6.0,25.0,,1.0,127.0,200.0,7.9,,,INDONESIA
1907,7.0,30.0,,-2.0,121.0,,,,,INDONESIA
1907,8.0,16.0,,41.1,20.1,13.0,6.2,,,ALBANIA
1907,9.0,2.0,,52.59,-169.73,,7.8,,,ALASKA
1907,9.0,24.0,Yes,59.5,-135.5,,5.5,,,ALASKA
1907,10.0,16.0,,28.0,-112.5,60.0,7.7,,,MEXICO
1907,10.0,21.0,,38.5,67.9,35.0,7.4,12000.0,,TAJIKISTAN
1907,10.0,23.0,Yes,38.133,16.017,33.0,5.9,158.0,,ITALY
1907,11.0,16.0,,-8.01,-76.79,150.0,,,,PERU
1907,11.0,24.0,,14.0,123.0,,,,,PHILIPPINES
1907,12.0,15.0,Yes,-3.1,142.5,33.0,7.4,,,PAPUA NEW GUINEA
1907,,,Yes,-21.17,-175.73,,,,,TONGA ISLANDS
1908,2.0,6.0,Yes,-2.0,100.0,130.0,7.5,,,SW. SUMATRA
1908,2.0,14.0,Yes,61.0,-146.2,,6.0,,,ALASKA
1908,3.0,5.0,,9.0,126.0,,7.5,,,PHILIPPINES
1908,3.0,23.0,Yes,-10.0,129.0,,6.6,,,INDONESIA
1908,3.0,26.0,,18.0,-99.0,80.0,8.1,,,MEXICO
1908,3.0,27.0,,17.0,-101.0,,7.5,,,MEXICO
1908,5.0,5.0,,3.0,123.0,,7.5,,,INDONESIA
1908,9.0,21.0,Yes,19.0,-155.0,33.0,6.8,,,HAWAII
1908,10.0,23.0,,36.5,70.5,220.0,7.0,,,AFGHANISTAN
1908,11.0,6.0,,45.0,150.0,40.0,7.6,,,RUSSIA
1908,12.0,12.0,Yes,-14.0,-78.0,,,,,PERU
1908,12.0,12.0,,26.639,96.866,15.0,7.2,,,MYANMAR (BURMA)
1908,12.0,28.0,Yes,38.17,15.58,40.0,7.0,78000.0,,ITALY
1909,1.0,19.0,,38.6,26.9,,5.8,8.0,,TURKEY
1909,1.0,23.0,,33.0,50.0,33.0,7.7,5500.0,,IRAN
1909,1.0,29.0,,35.6,-5.4,,,100.0,,MOROCCO
1909,2.0,9.0,,40.2,37.8,,6.3,,,TURKEY
1909,2.0,22.0,,-18.0,-179.0,550.0,7.8,,,FIJI ISLANDS
1909,3.0,12.0,Yes,34.5,141.5,,6.7,,,JAPAN
1909,3.0,13.0,Yes,34.5,141.5,80.0,7.5,,,JAPAN
1909,3.0,18.0,,8.0,127.0,,,,,PHILIPPINES
1909,3.0,23.0,,44.5,10.5,,,,,ITALY
1909,4.0,10.0,,52.0,175.0,,7.8,,,ALASKA
1909,4.0,14.0,,25.0,121.5,,7.3,9.0,51.0,TAIWAN
1909,4.0,23.0,,38.9,-8.8,,6.6,30.0,,PORTUGAL
1909,4.0,26.0,,4.2,9.2,,,,,CAMEROON
1909,5.0,11.0,,24.4,103.0,,6.5,21.0,,CHINA
1909,6.0,3.0,Yes,-2.0,101.0,40.0,7.6,,,INDONESIA
1909,6.0,7.0,,43.2,11.5,,,,,ITALY
1909,6.0,8.0,Yes,-26.5,-70.5,,7.6,,,CHILE
1909,6.0,11.0,,43.7,5.4,,6.2,40.0,,FRANCE
1909,7.0,7.0,,36.5,70.5,230.0,8.1,,,AFGHANISTAN
1909,7.0,8.0,,35.5,72.5,,,10.0,,PAKISTAN
1909,7.0,8.0,Yes,-15.5,167.2,,,,,VANUATU ISLANDS
1909,7.0,15.0,,37.9,21.5,4.0,5.7,,,GREECE
1909,7.0,30.0,Yes,16.8,-99.8,,7.8,,,MEXICO
1909,8.0,14.0,Yes,35.4,136.3,33.0,6.9,41.0,,JAPAN
1909,8.0,24.0,,43.2,11.5,,,,,ITALY
1909,10.0,6.0,Yes,41.8,-112.7,,,,,UTAH
1909,10.0,20.0,,30.0,68.0,60.0,7.2,231.0,,PAKISTAN
1909,10.0,21.0,,37.7,15.2,5.0,,,,ITALY
1909,10.0,29.0,,40.3,29.6,,5.8,,,TURKEY
1909,10.0,31.0,,17.0,-101.2,,4.7,,,MEXICO
1909,11.0,10.0,,32.0,131.0,190.0,7.9,,,JAPAN
1909,11.0,21.0,,24.4,121.8,,7.3,4.0,,TAIWAN
1909,12.0,9.0,,-10.0,165.0,,7.7,,,SOLOMON ISLANDS
1909,12.0,9.0,Yes,12.5,145.0,100.0,8.0,,,GUAM
1910,1.0,1.0,,17.0,-85.0,60.0,7.5,,,HONDURAS
1910,1.0,8.0,,35.0,122.0,,6.8,,,CHINA
1910,2.0,12.0,,33.0,138.5,350.0,7.4,,,JAPAN
1910,2.0,25.0,Yes,-4.25,152.25,,6.0,,,PAPUA NEW GUINEA
1910,4.0,12.0,,25.5,122.5,200.0,7.8,60.0,,TAIWAN
1910,4.0,13.0,,9.8,-84.0,,,1750.0,,COSTA RICA
1910,5.0,4.0,,10.0,-84.0,,,700.0,,COSTA RICA
1910,5.0,22.0,,42.0,145.0,60.0,7.5,,,JAPAN
1910,6.0,1.0,,-20.0,169.0,80.0,7.5,,,VANUATU ISLANDS
1910,6.0,7.0,,40.9,15.4,33.0,5.9,,,ITALY
1910,6.0,16.0,,-19.0,169.5,100.0,7.9,,,VANUATU ISLANDS
1910,6.0,24.0,,36.0,4.0,33.0,6.4,12.0,,ALGERIA
1910,6.0,25.0,,40.9,34.6,,6.1,,,TURKEY
1910,9.0,24.0,,16.8,-95.9,,6.9,,,MEXICO
1910,10.0,27.0,,35.3,-2.97,,,,,MOROCCO
1910,11.0,9.0,,-16.0,166.0,70.0,7.9,,,VANUATU ISLANDS
1910,11.0,10.0,Yes,-14.0,166.5,90.0,7.2,,,VANUATU ISLANDS
1910,11.0,26.0,,-8.0,167.0,33.0,8.0,,,SOLOMON ISLANDS
1910,12.0,13.0,,-8.0,31.0,,7.3,2.0,,ZAMBIA
1910,12.0,16.0,,4.5,126.0,,7.5,,,INDONESIA
1910,12.0,18.0,Yes,4.0,127.0,,6.7,,,INDONESIA
1910,12.0,30.0,Yes,9.0,125.5,60.0,6.2,,,PHILIPPINES
1911,1.0,3.0,,43.5,77.5,25.0,7.7,450.0,,KAZAKHSTAN
1911,1.0,26.0,,39.8,114.5,,5.5,,,CHINA
1911,1.0,27.0,Yes,14.002,120.993,,,,,PHILIPPINES
1911,2.0,18.0,,38.2,72.8,26.0,7.4,90.0,,TAJIKISTAN
1911,2.0,18.0,Yes,41.1,20.7,,6.7,,,GREECE-ALBANIA
1911,4.0,18.0,,31.23,57.03,50.0,6.7,700.0,,IRAN
1911,5.0,4.0,,51.8,156.0,240.0,7.6,,,RUSSIA
1911,5.0,8.0,Yes,-4.25,152.25,,,,,PAPUA NEW GUINEA
1911,5.0,14.0,,23.0,115.3,,5.5,,,CHINA
1911,6.0,7.0,,17.5,-102.5,11.0,7.9,45.0,22.0,MEXICO
1911,6.0,15.0,Yes,28.0,130.0,160.0,8.0,12.0,,JAPAN
1911,7.0,4.0,,36.0,70.5,190.0,7.6,,,AFGHANISTAN
1911,7.0,12.0,Yes,9.0,126.0,50.0,7.8,,,PHILIPPINES
1911,7.0,24.0,,43.2,0.2,,5.0,,,FRANCE
1911,8.0,16.0,,7.0,137.0,17.0,7.7,,,"MICRONESIA, FED. STATES OF"
1911,9.0,15.0,Yes,-20.0,-72.0,,7.3,,,CHILE
1911,9.0,22.0,Yes,60.5,-149.0,60.0,6.9,,,ALASKA
1911,10.0,15.0,,37.7,15.2,1.0,4.3,,,ITALY
1911,11.0,18.0,,40.4,20.5,,,,,ALBANIA
1911,12.0,16.0,,17.0,-100.7,50.0,7.6,,,MEXICO
1912,1.0,24.0,,38.0,20.5,60.0,7.0,,,GREECE
1912,5.0,6.0,,64.0,-20.0,60.0,7.5,,,ICELAND
1912,5.0,8.0,,20.4,-103.2,,,,,MEXICO
1912,5.0,23.0,,21.0,97.0,25.0,8.0,,,MYANMAR (BURMA)
1912,6.0,8.0,Yes,40.5,142.0,100.0,6.6,,,"SANRIKU, JAPAN"
1912,7.0,24.0,,-5.62,-80.413,30.0,7.0,,,PERU
1912,8.0,9.0,Yes,40.5,27.2,60.0,7.8,3000.0,1575.0,TURKEY
1912,9.0,19.0,,19.9,-99.9,,,,,MEXICO
1912,9.0,29.0,,7.0,138.0,50.0,7.5,,,"MICRONESIA, FED. STATES OF"
1912,10.0,31.0,Yes,7.0,138.0,33.0,6.9,,,"MICRONESIA, FED. STATES OF"
1912,11.0,7.0,,57.5,-155.0,90.0,7.5,,,ALASKA
1912,11.0,8.0,,12.6,124.0,,,,,PHILIPPINES
1912,11.0,19.0,,19.9,-99.8,,7.8,,,MEXICO
1912,12.0,6.0,Yes,,,,,,,"MICRONESIA, FED. STATES OF"
1912,12.0,7.0,,-29.0,-62.5,620.0,7.5,,,ARGENTINA
1913,1.0,19.0,,46.0,152.0,120.0,7.5,,,RUSSIA
1913,2.0,22.0,Yes,-41.8,171.5,33.0,6.8,,,TASMAN SEA
1913,2.0,24.0,,-3.4,-79.6,50.0,7.7,,,ECUADOR
1913,3.0,14.0,Yes,5.354,126.12100000000001,15.0,7.8,138.0,,INDONESIA
1913,3.0,24.0,,26.8,53.7,,5.8,11.0,,IRAN
1913,4.0,25.0,,9.5,127.8,60.0,7.7,,,PHILIPPINES
1913,5.0,30.0,,-5.0,154.0,60.0,7.5,,,PAPUA NEW GUINEA
1913,6.0,14.0,,43.5,25.5,,6.8,,,BULGARIA
1913,6.0,26.0,,-20.0,-174.0,33.0,7.6,,,TONGA ISLANDS
1913,6.0,28.0,,39.6,16.2,,,,,ITALY
1913,7.0,28.0,Yes,-16.6,-73.3,30.0,7.0,,,PERU
1913,8.0,1.0,,47.5,155.5,60.0,7.7,,,RUSSIA
1913,8.0,6.0,Yes,-17.0,-74.0,33.0,7.9,,,PERU
1913,8.0,,,28.4,102.3,,6.0,,,CHINA
1913,10.0,2.0,Yes,7.1,-80.6,,6.7,,,PANAMA
1913,10.0,11.0,Yes,-7.0,148.0,33.0,7.0,,,PAPUA NEW GUINEA
1913,10.0,14.0,,-19.5,169.0,230.0,8.1,,,VANUATU ISLANDS
1913,11.0,4.0,,-14.2,-72.9,10.0,6.3,150.0,,PERU
1913,11.0,10.0,,-18.0,169.0,80.0,7.5,,,VANUATU ISLANDS
1913,12.0,21.0,,24.15,102.45,10.0,7.0,942.0,112.0,CHINA
1914,1.0,12.0,Yes,31.58,130.67,,7.1,29.0,,JAPAN
1914,1.0,12.0,Yes,-12.0,-76.6,33.0,,,,PERU
1914,1.0,15.0,Yes,43.5,10.2,,,,,ITALY
1914,1.0,30.0,,-35.0,-73.0,33.0,7.6,,,CHILE
1914,2.0,26.0,Yes,-17.0,-72.0,130.0,7.2,,,PERU
1914,3.0,15.0,,39.2,139.8,33.0,7.2,94.0,,JAPAN
1914,3.0,30.0,,16.8,-92.2,150.0,7.5,,,MEXICO
1914,5.0,8.0,,37.7,15.2,,4.9,120.0,,ITALY
1914,5.0,26.0,Yes,-1.829,136.94299999999998,15.0,8.1,,,INDONESIA
1914,5.0,28.0,,39.2,36.0,,5.6,,,TURKEY
1914,5.0,31.0,,-0.2,-78.2,10.0,5.8,,,ECUADOR
1914,6.0,25.0,Yes,-3.924,101.82,35.0,7.6,20.0,20.0,INDONESIA
1914,8.0,4.0,,43.5,91.5,,7.5,1.0,,CHINA
1914,9.0,11.0,,-15.5,-73.2,,,,,PERU
1914,10.0,3.0,,37.82,30.27,,7.0,4000.0,700.0,TURKEY
1914,10.0,6.0,Yes,-37.8,178.2,,,1.0,,NEW ZEALAND
1914,10.0,17.0,,38.25,23.25,,6.0,,,GREECE
1914,10.0,23.0,,6.0,132.5,60.0,7.6,,,"MICRONESIA, FED. STATES OF"
1914,11.0,24.0,,22.0,143.0,110.0,8.1,,,JAPAN
1914,11.0,27.0,Yes,38.8,20.6,30.0,6.3,14.0,,GREECE
1914,12.0,2.0,,-15.2,-73.2,,,34.0,,PERU
1915,1.0,13.0,,42.0,13.5,10.0,7.5,29978.0,,ITALY
1915,2.0,28.0,,23.6,123.5,60.0,7.7,,,JAPAN
1915,5.0,1.0,,47.0,155.0,25.0,8.1,,,RUSSIA
1915,5.0,16.0,,11.3,122.3,,,,,PHILIPPINES
1915,5.0,23.0,Yes,-3.6439999999999997,133.695,,,,,INDONESIA
1915,6.0,6.0,,-18.5,-68.5,160.0,7.6,,,PERU
1915,6.0,23.0,,32.8,-115.5,,6.2,6.0,,CALIFORNIA
1915,7.0,31.0,,53.5,163.3,20.0,7.3,,,RUSSIA
1915,8.0,7.0,Yes,38.5,20.7,14.0,6.7,,,GREECE
1915,9.0,7.0,Yes,14.0,-89.0,80.0,7.9,,,EL SALVADOR
1915,10.0,3.0,,40.5,-117.5,,7.6,,,NEVADA
1915,11.0,1.0,Yes,38.3,142.9,60.0,7.8,,,JAPAN
1915,11.0,6.0,Yes,-1.0,136.0,,6.0,,,INDONESIA
1915,11.0,18.0,Yes,18.0,119.5,,6.4,,,PHILIPPINES
1915,12.0,3.0,,29.5,91.5,,7.0,170.0,,CHINA
1915,12.0,29.0,,14.56,-88.76,,6.6,,,EL SALVADOR
1916,1.0,1.0,Yes,-4.739,152.548,35.0,7.9,,,PAPUA NEW GUINEA
1916,1.0,4.0,,11.1,122.3,,,,,PHILIPPINES
1916,1.0,13.0,,-3.0,136.0,30.0,8.1,,,INDONESIA
1916,1.0,13.0,,-3.0,135.5,16.0,8.1,,,INDONESIA
1916,1.0,24.0,,41.0,37.0,33.0,7.8,,,TURKEY
1916,1.0,31.0,Yes,,,,,,,COSTA RICA-PANAMA
1916,2.0,1.0,,29.5,131.5,33.0,8.0,,,JAPAN
1916,2.0,6.0,,48.5,178.5,60.0,7.7,,,ALASKA
1916,2.0,27.0,,11.0,-86.0,60.0,7.5,,,NICARAGUA
1916,4.0,18.0,,53.3,-170.0,170.0,7.5,,,ALASKA
1916,4.0,21.0,,33.0,141.0,60.0,7.8,,,JAPAN
1916,4.0,24.0,,18.5,-68.0,80.0,7.2,,,DOMINICAN REPUBLIC
1916,4.0,26.0,Yes,9.6,-82.0,25.0,7.0,,,PANAMA
1916,6.0,21.0,,-28.5,-63.0,600.0,7.5,,,ARGENTINA
1916,7.0,3.0,Yes,38.817,15.232999999999999,,5.1,,,ITALY
1916,8.0,3.0,,-4.0,144.5,60.0,7.5,,,PAPUA NEW GUINEA
1916,8.0,25.0,,-21.0,-68.0,180.0,7.5,,,BOLIVIA-NORTHERN CHILE
1916,8.0,28.0,,30.0,81.0,33.0,7.7,,,NEPAL; TIBET (XIZANG PROVINCE)
1916,8.0,28.0,,23.7,120.9,,6.5,180.0,,TAIWAN
1916,9.0,11.0,,-9.0,113.0,100.0,7.3,,,INDONESIA
1916,10.0,28.0,,46.3,14.6,11.0,4.9,,,BALKANS NW
1916,10.0,31.0,,46.5,160.0,60.0,7.7,,,RUSSIA
1916,11.0,12.0,Yes,10.46,-67.77,0.0,,,,VENEZUELA
1916,11.0,14.0,,24.0,121.0,,6.0,1.0,20.0,TAIWAN
1917,1.0,4.0,,23.9,120.9,,6.3,54.0,85.0,TAIWAN
1917,1.0,20.0,Yes,-7.0,116.0,,6.6,1500.0,,INDONESIA
1917,1.0,24.0,,31.3,116.2,,6.3,,,CHINA
1917,1.0,25.0,Yes,24.47,118.08,,6.5,,,CHINA
1917,1.0,29.0,,45.9,15.6,13.0,5.6,,,BALKANS NW
1917,1.0,30.0,Yes,56.5,163.0,40.0,7.8,,,RUSSIA
1917,1.0,31.0,Yes,6.0,125.0,,6.4,7.0,2.0,PHILIPPINES
1917,4.0,26.0,,43.5,12.1,33.0,5.5,,,ITALY
1917,5.0,1.0,Yes,-29.2,-177.0,,8.0,,,KERMADEC ISLANDS
1917,5.0,6.0,Yes,23.2,121.6,33.0,5.8,,,TAIWAN
1917,5.0,31.0,,54.79,-169.12,,7.9,,,ALASKA
1917,6.0,6.0,,42.5,12.7,,,,,ITALY
1917,6.0,8.0,,13.82,-89.31,,6.7,,,EL SALVADOR
1917,6.0,26.0,Yes,-15.5,-173.0,25.0,8.3,,,SAMOA ISLANDS
1917,7.0,4.0,,25.0,123.0,60.0,7.7,,,TAIWAN
1917,7.0,29.0,Yes,-3.705,141.72899999999998,,7.5,,,PAPUA NEW GUINEA
1917,7.0,30.0,,28.0,104.0,33.0,6.8,1800.0,,CHINA
1917,7.0,31.0,,42.5,131.0,460.0,7.5,,,CHINA
1917,8.0,30.0,,-7.5,128.0,100.0,7.8,,,INDONESIA
1917,8.0,31.0,,4.0,-74.0,40.0,7.3,6.0,,COLOMBIA
1917,9.0,17.0,,41.7,13.6,,,,,ITALY
1917,11.0,5.0,,43.6,13.7,,,,,ITALY
1917,11.0,16.0,Yes,-29.0,-177.5,60.0,7.5,,,KERMADEC ISLANDS
1917,12.0,26.0,,14.6,-90.6,,6.0,2650.0,,GUATEMALA
1917,12.0,29.0,,15.0,-97.0,33.0,7.7,,,MEXICO
1918,1.0,4.0,,14.0,-90.0,,,,,GUATEMALA
1918,1.0,30.0,,45.4,136.5,350.0,7.7,,,RUSSIA
1918,2.0,7.0,,6.5,126.5,120.0,7.5,,,PHILIPPINES
1918,2.0,13.0,Yes,23.5,117.2,23.0,7.3,2000.0,,CHINA
1918,4.0,21.0,,33.7,-117.0,,6.8,,,CALIFORNIA
1918,5.0,20.0,Yes,-28.5,-71.5,80.0,7.9,,,CHILE
1918,7.0,3.0,,-3.5,142.5,60.0,7.5,,,PAPUA NEW GUINEA
1918,7.0,8.0,,24.5,91.0,60.0,7.6,,,BANGLADESH
1918,8.0,14.0,Yes,26.9,103.0,,5.5,,,CHINA
1918,8.0,15.0,Yes,5.5,123.0,33.0,8.3,46.0,,PHILIPPINES
1918,9.0,7.0,Yes,45.5,151.5,33.0,8.3,,,RUSSIA
1918,9.0,13.0,,20.4,121.95,,,,,PHILIPPINES
1918,10.0,11.0,Yes,18.7,-67.189,15.0,7.1,,,PUERTO RICO
1918,10.0,25.0,Yes,18.5,-67.5,,,,,PUERTO RICO
1918,11.0,8.0,Yes,44.5,151.5,25.0,7.8,,,RUSSIA
1918,11.0,12.0,,18.2,-68.2,,,,,PUERTO RICO
1918,11.0,18.0,,-7.0,129.0,190.0,8.1,,,INDONESIA
1918,12.0,4.0,Yes,-26.0,-71.0,,7.8,,,CHILE
1918,,,,34.5,58.2,,,,,IRAN
1919,1.0,1.0,Yes,8.0,126.0,33.0,7.4,,,PHILIPPINES
1919,1.0,1.0,Yes,-19.5,-176.5,180.0,8.3,,,FIJI ISLANDS
1919,4.0,27.0,,12.0,122.0,,,,,PHILIPPINES
1919,4.0,28.0,,13.69,-89.19,,5.9,,,EL SALVADOR
1919,4.0,30.0,Yes,-18.352,-172.515,25.0,8.1,,,TONGA ISLANDS
1919,5.0,3.0,,40.5,145.5,60.0,7.6,,,JAPAN
1919,5.0,6.0,Yes,-4.806,153.859,35.0,8.2,,,PAPUA NEW GUINEA
1919,6.0,29.0,,44.0,11.5,33.0,6.2,,,ITALY
1919,6.0,29.0,Yes,12.33,-88.291,20.0,6.6,,,NICARAGUA
1919,8.0,19.0,Yes,,,,,,,LARA
1919,10.0,3.0,,-16.5,180.0,,6.9,,,FIJI ISLANDS
1919,10.0,22.0,Yes,41.4,12.6,10.0,5.6,,,ITALY
1919,10.0,31.0,,43.5,12.1,,,,,ITALY
1919,11.0,21.0,Yes,-2.55,140.75,,,,,INDONESIA
1919,11.0,29.0,,41.6,14.2,,,,,ITALY
1919,12.0,22.0,,39.4,20.5,,,,,GREECE-ALBANIA
1920,1.0,3.0,,19.26,-96.97,,7.8,648.0,167.0,MEXICO
1920,1.0,29.0,Yes,0.87,122.92,,,,,INDONESIA
1920,2.0,2.0,Yes,-6.5,150.0,60.0,7.7,,,PAPUA NEW GUINEA
1920,2.0,20.0,,42.0,44.1,11.0,6.2,,,GEORGIA
1920,6.0,5.0,,23.5,122.7,,8.0,5.0,20.0,TAIWAN
1920,8.0,20.0,Yes,-38.0,-73.5,15.0,7.0,,,CHILE
1920,9.0,7.0,,44.3,10.3,10.0,5.8,1400.0,,ITALY
1920,9.0,20.0,Yes,-19.919,168.53,35.0,7.8,,,NEW CALEDONIA
1920,11.0,26.0,,40.2,20.0,25.0,6.2,200.0,,ALBANIA
1920,12.0,16.0,Yes,36.601,105.31700000000001,25.0,8.3,200000.0,,CHINA
1920,12.0,17.0,,-32.7,-68.4,10.0,6.0,400.0,,ARGENTINA
1920,12.0,18.0,Yes,40.5,19.5,,5.6,,,ALBANIA
1921,1.0,13.0,,44.3,11.9,,,,,ITALY
1921,2.0,4.0,,15.0,-91.0,120.0,7.5,,,GUATEMALA
1921,4.0,30.0,,19.7,-104.3,,7.7,,,MEXICO
1921,5.0,14.0,Yes,0.7,117.9,,6.2,,,INDONESIA
1921,8.0,4.0,Yes,40.13,124.38,,,,,CHINA
1921,8.0,14.0,,15.6,39.6,,5.9,,,ETHIOPIA
1921,9.0,11.0,Yes,-11.0,111.0,,7.5,,,INDONESIA
1921,9.0,16.0,,3.8,16.3,,4.8,,,CENTRAL AFRICAN REPUBLIC
1921,9.0,24.0,,43.2,13.2,,,,,ITALY
1921,9.0,29.0,,38.7,-112.1,,5.2,,2.0,UTAH
1921,10.0,10.0,,-2.3,138.8,,,,,INDONESIA
1921,11.0,7.0,,7.0,126.0,,,,,PHILIPPINES
1921,11.0,11.0,Yes,8.0,127.0,60.0,7.5,,,PHILIPPINES
1921,11.0,15.0,,36.5,70.5,215.0,7.8,,,AFGHANISTAN
1921,12.0,1.0,,42.7,12.0,,,,,ITALY
1921,12.0,18.0,,-2.5,-71.0,650.0,7.6,,,PERU
1922,1.0,6.0,Yes,-16.5,-73.0,33.0,7.2,,,PERU
1922,1.0,16.0,,2.5,-71.0,600.0,7.6,,,COLOMBIA
1922,1.0,17.0,,-2.5,-71.0,650.0,7.6,,,PERU
1922,1.0,19.0,Yes,-7.111000000000001,143.53,15.0,6.9,,,PAPUA NEW GUINEA
1922,1.0,27.0,,10.2,123.5,,,,,PHILIPPINES
1922,1.0,31.0,,41.0,-125.5,,7.6,,,CALIFORNIA
1922,2.0,16.0,,11.7,-70.85,,6.4,,,NICARAGUA
1922,2.0,22.0,Yes,-3.3,128.9,,,,,INDONESIA
1922,2.0,27.0,Yes,10.2,124.1,,6.3,5.0,,PHILIPPINES
1922,3.0,1.0,Yes,9.0,123.25,,6.0,,,PHILIPPINES
1922,3.0,24.0,,44.4,20.4,12.0,6.0,,,BALKANS NW
1922,4.0,10.0,Yes,-1.0,100.35,,,,,SW. SUMATRA
1922,5.0,27.0,,45.2,12.7,,,,,ITALY
1922,7.0,8.0,Yes,5.5,95.2,,,,,"LHOKNGA, ACEH"
1922,8.0,25.0,,36.3,1.3,,5.1,,,ALGERIA
1922,9.0,1.0,Yes,24.5,122.0,,7.6,5.0,7.0,TAIWAN
1922,10.0,11.0,,-16.0,-72.5,,7.4,,,PERU
1922,10.0,24.0,,47.0,151.8,90.0,7.5,,,RUSSIA
1922,11.0,7.0,Yes,-28.0,-72.0,33.0,,,,CHILE
1922,11.0,11.0,Yes,-28.553,-70.755,35.0,8.7,500.0,,CHILE
1922,12.0,6.0,,36.5,70.5,230.0,7.5,,,AFGHANISTAN
1922,12.0,7.0,,32.7,130.3,,,27.0,,JAPAN
1922,12.0,25.0,Yes,-43.0,173.0,,6.3,,,SE. NEW ZEALAND
1923,1.0,22.0,Yes,40.8,-124.5,,7.2,,,CALIFORNIA
1923,2.0,3.0,Yes,54.0,161.0,19.0,8.3,,,RUSSIA
1923,2.0,4.0,,37.6,57.3,10.0,5.5,,,IRAN
1923,2.0,15.0,Yes,10.1,109.0,17.0,6.1,,,VIETNAM
1923,2.0,24.0,,-0.4,-78.3,,6.8,,,ECUADOR
1923,2.0,24.0,,55.0,162.4,20.0,7.7,,,RUSSIA
1923,3.0,2.0,Yes,6.5,124.0,22.0,7.2,,,PHILIPPINES
1923,3.0,15.0,,43.2,17.1,,,,,BALKANS NW
1923,3.0,24.0,,31.5,101.0,13.0,7.3,4800.0,,CHINA
1923,4.0,13.0,Yes,56.5,162.5,20.0,7.2,,,RUSSIA
1923,5.0,4.0,Yes,-28.75,-71.75,60.0,7.0,,,CHILE
1923,5.0,9.0,,43.7,12.0,,,,,ITALY
1923,5.0,15.0,,-7.7,109.2,,,,,INDONESIA
1923,5.0,25.0,,35.2,59.2,,5.7,2200.0,,IRAN
1923,6.0,1.0,Yes,35.4,141.8,40.0,,,,"KASHIMA, JAPAN"
1923,7.0,18.0,Yes,9.3,125.0,,5.5,,,PHILIPPINES
1923,8.0,12.0,Yes,-18.5,-70.3,33.0,,,,CHILE
1923,9.0,1.0,Yes,35.1,139.5,35.0,7.9,142807.0,47000.0,JAPAN
1923,9.0,2.0,Yes,34.9,140.2,20.0,7.7,,,JAPAN
1923,9.0,9.0,,24.969,90.75200000000001,15.0,6.9,50.0,,BANGLADESH
1923,9.0,17.0,,37.2,57.7,,6.4,157.0,,IRAN
1923,9.0,22.0,,29.2,56.9,,6.9,290.0,,IRAN
1923,10.0,7.0,,-1.75,128.75,,7.5,,,INDONESIA
1923,11.0,2.0,Yes,-4.6530000000000005,154.232,145.0,7.1,,,PAPUA NEW GUINEA
1923,11.0,4.0,Yes,-4.539,153.107,149.0,7.1,,,PAPUA NEW GUINEA
1923,12.0,14.0,,1.0,-77.5,,5.3,300.0,,COLOMBIA
1923,12.0,15.0,,41.7,13.5,,,,,ITALY
1923,12.0,22.0,,5.2,-73.2,,,7.0,,COLOMBIA
1924,1.0,15.0,,35.5,139.5,,,14.0,,JAPAN
1924,3.0,3.0,,-1.6,-78.6,,6.9,40.0,,ECUADOR
1924,3.0,15.0,Yes,49.178999999999995,142.436,15.0,6.8,,,RUSSIA
1924,3.0,16.0,,35.1,5.2,,5.6,,,ALGERIA
1924,4.0,14.0,Yes,6.5,126.5,33.0,8.3,,,PHILIPPINES
1924,5.0,6.0,Yes,16.0,118.0,,6.5,,,PHILIPPINES
1924,5.0,13.0,,39.7,42.8,,5.3,50.0,,TURKEY
1924,6.0,26.0,Yes,-56.0,157.5,,7.8,,,AUSTRALIA
1924,6.0,30.0,,44.736999999999995,147.416,120.0,7.6,,,RUSSIA
1924,7.0,3.0,,36.8,83.8,33.0,7.3,100.0,,CHINA
1924,7.0,24.0,,-49.5,159.0,50.0,7.5,,,AUSTRALIA
1924,8.0,28.0,Yes,64.15,-21.95,,,,,ICELAND
1924,8.0,30.0,Yes,8.5,126.5,33.0,7.3,,,PHILIPPINES
1924,9.0,13.0,,40.0,42.0,,6.8,60.0,,TURKEY
1924,10.0,24.0,,43.8,13.2,,,,,ITALY
1924,11.0,12.0,,-7.3,109.8,,,60.0,,INDONESIA
1924,11.0,28.0,,42.5,12.7,,,,,ITALY
1924,12.0,2.0,,-7.3,109.9,,,727.0,,INDONESIA
1925,1.0,8.0,Yes,-8.0,115.0,,,,,INDONESIA
1925,1.0,9.0,,41.2,42.8,,5.8,200.0,,TURKEY
1925,2.0,23.0,Yes,60.0,-146.0,,6.8,,,ALASKA
1925,3.0,1.0,,46.1,12.2,,,,,ITALY
1925,3.0,16.0,,25.7,100.4,26.0,7.0,5000.0,,CHINA
1925,3.0,20.0,,43.2,10.9,,,,,ITALY
1925,3.0,22.0,,-18.5,168.5,50.0,7.6,,,VANUATU ISLANDS
1925,5.0,5.0,Yes,9.3,122.7,33.0,6.8,17.0,,"W. LUZON ISLAND, PHILIPPINES"
1925,5.0,7.0,,43.2,10.8,,,,,ITALY
1925,5.0,15.0,Yes,-26.0,-71.5,50.0,7.1,,,CHILE
1925,5.0,23.0,,35.75,134.75,,6.8,395.0,,JAPAN
